"";"exercicio";"instituicao";"cod_ibge";"uf";"anexo";"rotulo";"coluna";"cod_conta";"conta";"valor";"populacao";"cod_interno"
"7481";2018;"Prefeitura Municipal de Louveira - SP";3527306;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";497624967,78;44904;"TotalReceitas"
"7482";2018;"Prefeitura Municipal de Louveira - SP";3527306;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";63922192,83;44904;"TotalReceitas"
"7483";2018;"Prefeitura Municipal de Lucélia - SP";3527405;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";61327376,91;21330;"TotalReceitas"
"7484";2018;"Prefeitura Municipal de Lucélia - SP";3527405;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-5880875,62;21330;"TotalReceitas"
"7485";2018;"Prefeitura Municipal de Lucianópolis - SP";3527504;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";17535587,71;2372;"TotalReceitas"
"7486";2018;"Prefeitura Municipal de Lucianópolis - SP";3527504;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2445046,05;2372;"TotalReceitas"
"7487";2018;"Prefeitura Municipal de Luís Antônio - SP";3527603;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";80646281,7;13703;"TotalReceitas"
"7488";2018;"Prefeitura Municipal de Luís Antônio - SP";3527603;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";10861710,18;13703;"TotalReceitas"
"7489";2018;"Prefeitura Municipal de Luiziânia - SP";3527702;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20229590,9;5573;"TotalReceitas"
"7490";2018;"Prefeitura Municipal de Luiziânia - SP";3527702;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2400973,41;5573;"TotalReceitas"
"7491";2018;"Prefeitura Municipal de Lupércio - SP";3527801;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";18848866,49;4561;"TotalReceitas"
"7492";2018;"Prefeitura Municipal de Lupércio - SP";3527801;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2284148,83;4561;"TotalReceitas"
"7493";2018;"Prefeitura Municipal de Lutécia - SP";3527900;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20391570,34;2717;"TotalReceitas"
"7494";2018;"Prefeitura Municipal de Lutécia - SP";3527900;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2882280,46;2717;"TotalReceitas"
"7495";2018;"Prefeitura Municipal de Macatuba - SP";3528007;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";82665742,13;17111;"TotalReceitas"
"7496";2018;"Prefeitura Municipal de Macatuba - SP";3528007;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-7594959,11;17111;"TotalReceitas"
"7497";2018;"Prefeitura Municipal de Macaubal - SP";3528106;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1308679,64;8060;"TotalReceitas"
"7498";2018;"Prefeitura Municipal de Macedônia - SP";3528205;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22754374,4;3741;"TotalReceitas"
"7499";2018;"Prefeitura Municipal de Macedônia - SP";3528205;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2773272,17;3741;"TotalReceitas"
"7500";2018;"Prefeitura Municipal de Magda - SP";3528304;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";25151486,31;3200;"TotalReceitas"
"7501";2018;"Prefeitura Municipal de Magda - SP";3528304;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3054269,46;3200;"TotalReceitas"
"7502";2018;"Prefeitura Municipal de Mairinque - SP";3528403;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";163072696,48;46294;"TotalReceitas"
"7503";2018;"Prefeitura Municipal de Mairinque - SP";3528403;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";12355779,06;46294;"TotalReceitas"
"7504";2018;"Prefeitura Municipal de Mairiporã - SP";3528502;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";278001813,83;93981;"TotalReceitas"
"7505";2018;"Prefeitura Municipal de Mairiporã - SP";3528502;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";16766629,25;93981;"TotalReceitas"
"7506";2018;"Prefeitura Municipal de Mairiporã - SP";3528502;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";905810,62;93981;"TotalReceitas"
"7507";2018;"Prefeitura Municipal de Manduri - SP";3528601;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32739810,93;9653;"TotalReceitas"
"7508";2018;"Prefeitura Municipal de Manduri - SP";3528601;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3150639,98;9653;"TotalReceitas"
"7509";2018;"Prefeitura Municipal de Marabá Paulista - SP";3528700;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24245607,22;5524;"TotalReceitas"
"7510";2018;"Prefeitura Municipal de Marabá Paulista - SP";3528700;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3477664,51;5524;"TotalReceitas"
"7511";2018;"Prefeitura Municipal de Maracaí - SP";3528809;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";59058866,75;13948;"TotalReceitas"
"7512";2018;"Prefeitura Municipal de Maracaí - SP";3528809;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7193220,03;13948;"TotalReceitas"
"7513";2018;"Prefeitura Municipal de Marapoama - SP";3528858;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22360423,09;2917;"TotalReceitas"
"7514";2018;"Prefeitura Municipal de Marapoama - SP";3528858;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3121827,9;2917;"TotalReceitas"
"7515";2018;"Prefeitura Municipal de Mariápolis - SP";3528908;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";17349805,1;4079;"TotalReceitas"
"7516";2018;"Prefeitura Municipal de Mariápolis - SP";3528908;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-2282517,56;4079;"TotalReceitas"
"7517";2018;"Prefeitura Municipal de Marília - SP";3529005;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";882133322,01;233639;"TotalReceitas"
"7518";2018;"Prefeitura Municipal de Marília - SP";3529005;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";48388368,15;233639;"TotalReceitas"
"7519";2018;"Prefeitura Municipal de Marília - SP";3529005;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";949,6;233639;"TotalReceitas"
"7520";2018;"Prefeitura Municipal de Marinópolis - SP";3529104;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";16043714,52;2145;"TotalReceitas"
"7521";2018;"Prefeitura Municipal de Marinópolis - SP";3529104;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2061018,62;2145;"TotalReceitas"
"7522";2018;"Prefeitura Municipal de Martinópolis - SP";3529203;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";86369291,67;25966;"TotalReceitas"
"7523";2018;"Prefeitura Municipal de Martinópolis - SP";3529203;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8625837,94;25966;"TotalReceitas"
"7524";2018;"Prefeitura Municipal de Matão - SP";3529302;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";263028311,6;81878;"TotalReceitas"
"7525";2018;"Prefeitura Municipal de Matão - SP";3529302;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";29905790,34;81878;"TotalReceitas"
"7526";2018;"Prefeitura Municipal de Mauá - SP";3529401;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1062169018,19;457696;"TotalReceitas"
"7527";2018;"Prefeitura Municipal de Mauá - SP";3529401;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";86805049,56;457696;"TotalReceitas"
"7528";2018;"Prefeitura Municipal de Mauá - SP";3529401;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";235134,29;457696;"TotalReceitas"
"7529";2018;"Prefeitura Municipal de Mendonça - SP";3529500;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";31551693,28;5232;"TotalReceitas"
"7530";2018;"Prefeitura Municipal de Mendonça - SP";3529500;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3706922,48;5232;"TotalReceitas"
"7531";2018;"Prefeitura Municipal de Meridiano - SP";3529609;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32180814,38;3892;"TotalReceitas"
"7532";2018;"Prefeitura Municipal de Meridiano - SP";3529609;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3657651,55;3892;"TotalReceitas"
"7533";2018;"Prefeitura Municipal de Mesópolis - SP";3529658;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20177661,76;1928;"TotalReceitas"
"7534";2018;"Prefeitura Municipal de Mesópolis - SP";3529658;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";-2315769,27;1928;"TotalReceitas"
"7535";2018;"Prefeitura Municipal de Miguelópolis - SP";3529708;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";96664040,8;21852;"TotalReceitas"
"7536";2018;"Prefeitura Municipal de Miguelópolis - SP";3529708;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";9760066,27;21852;"TotalReceitas"
"7537";2018;"Prefeitura Municipal de Mineiros do Tietê - SP";3529807;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";35564032,5;12757;"TotalReceitas"
"7538";2018;"Prefeitura Municipal de Mineiros do Tietê - SP";3529807;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3785160,7;12757;"TotalReceitas"
"7539";2018;"Prefeitura Municipal de Mineiros do Tietê - SP";3529807;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";240652,22;12757;"TotalReceitas"
"7540";2018;"Prefeitura Municipal de Mira Estrela - SP";3530003;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";27228615,89;3027;"TotalReceitas"
"7541";2018;"Prefeitura Municipal de Mira Estrela - SP";3530003;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2812174,68;3027;"TotalReceitas"
"7542";2018;"Prefeitura Municipal de Miracatu - SP";3529906;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";70865710,75;20409;"TotalReceitas"
"7543";2018;"Prefeitura Municipal de Miracatu - SP";3529906;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5678105,15;20409;"TotalReceitas"
"7544";2018;"Prefeitura Municipal de Mirandópolis - SP";3530102;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";91424176,24;29181;"TotalReceitas"
"7545";2018;"Prefeitura Municipal de Mirandópolis - SP";3530102;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";8496367,57;29181;"TotalReceitas"
"7546";2018;"Prefeitura Municipal de Mirante do Paranapanema - SP";3530201;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";68416628,86;18056;"TotalReceitas"
"7547";2018;"Prefeitura Municipal de Mirante do Paranapanema - SP";3530201;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";7803246,55;18056;"TotalReceitas"
"7548";2018;"Prefeitura Municipal de Mirassol - SP";3530300;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";180787346,89;58314;"TotalReceitas"
"7549";2018;"Prefeitura Municipal de Mirassol - SP";3530300;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";14258300,17;58314;"TotalReceitas"
"7550";2018;"Prefeitura Municipal de Mirassol - SP";3530300;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";7445635,34;58314;"TotalReceitas"
"7551";2018;"Prefeitura Municipal de Mirassolândia - SP";3530409;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20285989,04;4714;"TotalReceitas"
"7552";2018;"Prefeitura Municipal de Mirassolândia - SP";3530409;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2465482,16;4714;"TotalReceitas"
"7553";2018;"Prefeitura Municipal de Mococa - SP";3530508;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";187590045,41;68897;"TotalReceitas"
"7554";2018;"Prefeitura Municipal de Mococa - SP";3530508;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";16231909,57;68897;"TotalReceitas"
"7555";2018;"Prefeitura Municipal de Mogi das Cruzes - SP";3530607;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1596027025,23;429321;"TotalReceitas"
"7556";2018;"Prefeitura Municipal de Mogi das Cruzes - SP";3530607;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";78364135,17;429321;"TotalReceitas"
"7557";2018;"Prefeitura Municipal de Mogi Guaçu - SP";3530706;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";527109945,86;148327;"TotalReceitas"
"7558";2018;"Prefeitura Municipal de Mogi Guaçu - SP";3530706;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";42603537,25;148327;"TotalReceitas"
"7559";2018;"Prefeitura Municipal de Mogi Mirim - SP";3530805;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";416740902,32;91929;"TotalReceitas"
"7560";2018;"Prefeitura Municipal de Mogi Mirim - SP";3530805;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-29855037,74;91929;"TotalReceitas"
"7561";2018;"Prefeitura Municipal de Mombuca - SP";3530904;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";21118802,03;3456;"TotalReceitas"
"7562";2018;"Prefeitura Municipal de Mombuca - SP";3530904;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-2355961,58;3456;"TotalReceitas"
"7563";2018;"Prefeitura Municipal de Monções - SP";3531001;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";340072,15;2242;"TotalReceitas"
"7564";2018;"Prefeitura Municipal de Mongaguá - SP";3531100;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";233482035,96;53384;"TotalReceitas"
"7565";2018;"Prefeitura Municipal de Mongaguá - SP";3531100;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";10022719,05;53384;"TotalReceitas"
"7566";2018;"Prefeitura Municipal de Monte Alegre do Sul - SP";3531209;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";29967332,56;7804;"TotalReceitas"
"7567";2018;"Prefeitura Municipal de Monte Alegre do Sul - SP";3531209;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2346635,02;7804;"TotalReceitas"
"7568";2018;"Prefeitura Municipal de Monte Alegre do Sul - SP";3531209;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";292612,51;7804;"TotalReceitas"
"7569";2018;"Prefeitura Municipal de Monte Alto - SP";3531308;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";147115870,97;49979;"TotalReceitas"
"7570";2018;"Prefeitura Municipal de Monte Azul Paulista - SP";3531506;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";81248563,32;19268;"TotalReceitas"
"7571";2018;"Prefeitura Municipal de Monte Azul Paulista - SP";3531506;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";6327349,26;19268;"TotalReceitas"
"7572";2018;"Prefeitura Municipal de Monte Castelo - SP";3531605;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";24894440,58;4189;"TotalReceitas"
"7573";2018;"Prefeitura Municipal de Monte Castelo - SP";3531605;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2650532,63;4189;"TotalReceitas"
"7574";2018;"Prefeitura Municipal de Monte Mor - SP";3531803;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";231932860,08;56335;"TotalReceitas"
"7575";2018;"Prefeitura Municipal de Monte Mor - SP";3531803;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";18570071,97;56335;"TotalReceitas"
"7576";2018;"Prefeitura Municipal de Monteiro Lobato - SP";3531704;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20357455,4;4549;"TotalReceitas"
"7577";2018;"Prefeitura Municipal de Monteiro Lobato - SP";3531704;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2317932,24;4549;"TotalReceitas"
"7578";2018;"Prefeitura Municipal de Morro Agudo - SP";3531902;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";143446010,64;31923;"TotalReceitas"
"7579";2018;"Prefeitura Municipal de Morro Agudo - SP";3531902;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";14416950,59;31923;"TotalReceitas"
"7580";2018;"Prefeitura Municipal de Morro Agudo - SP";3531902;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";166942,14;31923;"TotalReceitas"
"7581";2018;"Prefeitura Municipal de Morungaba - SP";3532009;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";38831501,16;13085;"TotalReceitas"
"7582";2018;"Prefeitura Municipal de Morungaba - SP";3532009;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4482425,9;13085;"TotalReceitas"
"7583";2018;"Prefeitura Municipal de Motuca - SP";3532058;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";22790151,6;4642;"TotalReceitas"
"7584";2018;"Prefeitura Municipal de Motuca - SP";3532058;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";-2795737;4642;"TotalReceitas"
"7585";2018;"Prefeitura Municipal de Murutinga do Sul - SP";3532108;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20632099,49;4434;"TotalReceitas"
"7586";2018;"Prefeitura Municipal de Murutinga do Sul - SP";3532108;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2601331,94;4434;"TotalReceitas"
"7587";2018;"Prefeitura Municipal de Nantes - SP";3532157;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";20915808,22;3014;"TotalReceitas"
"7588";2018;"Prefeitura Municipal de Nantes - SP";3532157;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2891947,67;3014;"TotalReceitas"
"7589";2018;"Prefeitura Municipal de Narandiba - SP";3532207;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";36138378,09;4702;"TotalReceitas"
"7590";2018;"Prefeitura Municipal de Narandiba - SP";3532207;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";4617802,64;4702;"TotalReceitas"
"7591";2018;"Prefeitura Municipal de Narandiba - SP";3532207;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";402,15;4702;"TotalReceitas"
"7592";2018;"Prefeitura Municipal de Natividade da Serra - SP";3532306;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";29925593,98;6754;"TotalReceitas"
"7593";2018;"Prefeitura Municipal de Natividade da Serra - SP";3532306;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3351554,61;6754;"TotalReceitas"
"7594";2018;"Prefeitura Municipal de Nazaré Paulista - SP";3532405;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";58989021,97;17959;"TotalReceitas"
"7595";2018;"Prefeitura Municipal de Nazaré Paulista - SP";3532405;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";5419600,61;17959;"TotalReceitas"
"7596";2018;"Prefeitura Municipal de Neves Paulista - SP";3532504;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";32451651,08;9003;"TotalReceitas"
"7597";2018;"Prefeitura Municipal de Neves Paulista - SP";3532504;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3227144,47;9003;"TotalReceitas"
"7598";2018;"Prefeitura Municipal de Nhandeara - SP";3532603;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";1543886,19;11351;"TotalReceitas"
"7599";2018;"Prefeitura Municipal de Nipoã - SP";3532702;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";220558,11;4916;"TotalReceitas"
"7600";2018;"Prefeitura Municipal de Nova Aliança - SP";3532801;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";26918671,61;6645;"TotalReceitas"
"7601";2018;"Prefeitura Municipal de Nova Aliança - SP";3532801;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3036507,78;6645;"TotalReceitas"
"7602";2018;"Prefeitura Municipal de Nova Campina - SP";3532827;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";35859654,74;9406;"TotalReceitas"
"7603";2018;"Prefeitura Municipal de Nova Campina - SP";3532827;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";3594140,37;9406;"TotalReceitas"
"7604";2018;"Prefeitura Municipal de Nova Campina - SP";3532827;"SP";"DCA-Anexo I-C";"Padrão";"Outras Deduções da Receita";"TotalReceitas";"Total Receitas";7733,27;9406;"TotalReceitas"
"7605";2018;"Prefeitura Municipal de Nova Canaã Paulista - SP";3532843;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";19117955,33;2005;"TotalReceitas"
"7606";2018;"Prefeitura Municipal de Nova Canaã Paulista - SP";3532843;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";2080008,79;2005;"TotalReceitas"
"7607";2018;"Prefeitura Municipal de Nova Castilho - SP";3532868;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";17476840,75;1228;"TotalReceitas"
"7608";2018;"Prefeitura Municipal de Nova Castilho - SP";3532868;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - Transferências Constitucionais";"TotalReceitas";"Total Receitas";-2303460,42;1228;"TotalReceitas"
"7609";2018;"Prefeitura Municipal de Nova Europa - SP";3532900;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";43965080,76;10599;"TotalReceitas"
"7610";2018;"Prefeitura Municipal de Nova Europa - SP";3532900;"SP";"DCA-Anexo I-C";"Padrão";"Deduções - FUNDEB";"TotalReceitas";"Total Receitas";5168820,34;10599;"TotalReceitas"
"7611";2018;"Prefeitura Municipal de Nova Granada - SP";3533007;"SP";"DCA-Anexo I-C";"Padrão";"Receitas Brutas Realizadas";"TotalReceitas";"Total Receitas";56048560,87;20896;"TotalReceitas"
